orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.330000000000000000,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.770000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.810000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.950000000000000000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.170000000000000000,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.920000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.220000000000000000,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.200000000000000000,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.260000000000000000,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.390000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.440000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.500000000000000000,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.850000000000000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.420000000000000000,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.720000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.910000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.260000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.650000000000000000,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.360000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.560000000000000000,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.980000000000000000,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.080000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.470000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.790000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.700000000000000000,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.380000000000000000,Spécialités du monde,25 rue Lauriston,Paris,,75016,France
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.380000000000000000,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.190000000000000000,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.220000000000000000,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.600000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.210000000000000000,Comércio Mineiro,Av. dos Lusíadas 23,Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.160000000000000000,Bólido Comidas preparadas,C/ Araquil 67,Madrid,,28023,Spain
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.820000000000000000,France restauration,54 rue Royale,Nantes,,44000,France
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.020000000000000000,La corne d'abondance,67 avenue de l'Europe,Versailles,,78000,France
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.170000000000000000,La corne d'abondance,67 avenue de l'Europe,Versailles,,78000,France
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.960000000000000000,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.270000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.970000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.500000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.820000000000000000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.070000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.260000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.370000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.010000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.540000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.220000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.510000000000000000,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.860000000000000000,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.480000000000000000,Eastern Connection,35 King George,London,,WX3 6FW,UK
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.140000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.760000000000000000,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.610000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.510000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10992,THEBI,1,1998-04-01,1998-04-29,1998-04-03,3,4.270000000000000000,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.810000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10994,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,3,65.530000000000000000,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.000000000000000000,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
10996,QUICK,4,1998-04-02,1998-04-30,1998-04-10,2,1.120000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.910000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.310000000000000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.350000000000000000,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.120000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.300000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.160000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.910000000000000000,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.840000000000000000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.750000000000000000,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.190000000000000000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.240000000000000000,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.460000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11009,GODOS,2,1998-04-08,1998-05-06,1998-04-10,1,59.110000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
11010,REGGC,2,1998-04-09,1998-05-07,1998-04-21,2,28.710000000000000000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1,1.210000000000000000,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.950000000000000000,Frankenversand,Berliner Platz 43,München,,80805,Germany
11013,ROMEY,2,1998-04-09,1998-05-07,1998-04-10,1,32.990000000000000000,Romero y tomillo,Gran Vía 1,Madrid,,28001,Spain
11014,LINOD,2,1998-04-10,1998-05-08,1998-04-15,3,23.600000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,1998-04-10,1998-04-24,1998-04-20,2,4.620000000000000000,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
11016,AROUT,9,1998-04-10,1998-05-08,1998-04-13,2,33.800000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,9,1998-04-13,1998-05-11,1998-04-20,2,754.260000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.650000000000000000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,6,1998-04-13,1998-05-11,,3,3.170000000000000000,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,OTTIK,2,1998-04-14,1998-05-12,1998-04-16,2,43.300000000000000000,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.180000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
11022,HANAR,9,1998-04-14,1998-05-12,1998-05-04,2,6.270000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.830000000000000000,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.360000000000000000,Eastern Connection,35 King George,London,,WX3 6FW,UK
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.170000000000000000,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.090000000000000000,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.520000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,1998-04-16,1998-05-14,1998-04-22,1,29.590000000000000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11029,CHOPS,4,1998-04-16,1998-05-14,1998-04-27,1,47.840000000000000000,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11030,SAVEA,7,1998-04-17,1998-05-15,1998-04-27,2,830.750000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,2,227.220000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,WHITC,2,1998-04-17,1998-05-15,1998-04-23,3,606.190000000000000000,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,RICSU,7,1998-04-17,1998-05-15,1998-04-23,3,84.740000000000000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11034,OLDWO,8,1998-04-20,1998-06-01,1998-04-27,1,40.320000000000000000,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,2,1998-04-20,1998-05-18,1998-04-24,2,0.170000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
11036,DRACD,8,1998-04-20,1998-05-18,1998-04-22,3,149.470000000000000000,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11037,GODOS,7,1998-04-21,1998-05-19,1998-04-27,1,3.200000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
11038,SUPRD,1,1998-04-21,1998-05-19,1998-04-30,2,29.590000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
11039,LINOD,1,1998-04-21,1998-05-19,,2,65.000000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,1998-04-22,1998-05-20,,3,18.840000000000000000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,CHOPS,3,1998-04-22,1998-05-20,1998-04-28,2,48.220000000000000000,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11042,COMMI,2,1998-04-22,1998-05-06,1998-05-01,1,29.990000000000000000,Comércio Mineiro,Av. dos Lusíadas 23,Sao Paulo,SP,05432-043,Brazil
11043,SPECD,5,1998-04-22,1998-05-20,1998-04-29,2,8.800000000000000000,Spécialités du monde,25 rue Lauriston,Paris,,75016,France
11044,WOLZA,4,1998-04-23,1998-05-21,1998-05-01,1,8.720000000000000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
11045,BOTTM,6,1998-04-23,1998-05-21,,2,70.580000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,1998-04-23,1998-05-21,1998-04-24,2,71.640000000000000000,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11047,EASTC,7,1998-04-24,1998-05-22,1998-05-01,3,46.620000000000000000,Eastern Connection,35 King George,London,,WX3 6FW,UK
11048,BOTTM,7,1998-04-24,1998-05-22,1998-04-30,3,24.120000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,1998-04-24,1998-05-22,1998-05-04,1,8.340000000000000000,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
11050,FOLKO,8,1998-04-27,1998-05-25,1998-05-05,2,59.410000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11051,LAMAI,7,1998-04-27,1998-05-25,,3,2.790000000000000000,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
11052,HANAR,3,1998-04-27,1998-05-25,1998-05-01,1,67.260000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,1998-04-27,1998-05-25,1998-04-29,2,53.050000000000000000,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
11054,CACTU,8,1998-04-28,1998-05-26,,1,0.330000000000000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
11055,HILAA,7,1998-04-28,1998-05-26,1998-05-05,2,120.920000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,EASTC,8,1998-04-28,1998-05-12,1998-05-01,2,278.960000000000000000,Eastern Connection,35 King George,London,,WX3 6FW,UK
11057,NORTS,3,1998-04-29,1998-05-27,1998-05-01,3,4.130000000000000000,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
11058,BLAUS,9,1998-04-29,1998-05-27,,3,31.140000000000000000,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
11059,RICAR,2,1998-04-29,1998-06-10,,2,85.800000000000000000,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,2,1998-04-30,1998-05-28,1998-05-04,2,10.980000000000000000,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11061,GREAL,4,1998-04-30,1998-06-11,,3,14.010000000000000000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,REGGC,4,1998-04-30,1998-05-28,,2,29.930000000000000000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11063,HUNGO,3,1998-04-30,1998-05-28,1998-05-06,2,81.730000000000000000,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,SAVEA,1,1998-05-01,1998-05-29,1998-05-04,1,30.090000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,LILAS,8,1998-05-01,1998-05-29,,1,12.910000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,1998-05-01,1998-05-29,1998-05-04,2,44.720000000000000000,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,DRACD,1,1998-05-04,1998-05-18,1998-05-06,2,7.980000000000000000,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11068,QUEEN,8,1998-05-04,1998-06-01,,2,81.750000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,1998-05-04,1998-06-01,1998-05-06,2,15.670000000000000000,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
11070,LEHMS,2,1998-05-05,1998-06-02,,1,136.000000000000000000,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
11071,LILAS,1,1998-05-05,1998-06-02,,1,0.930000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,1998-05-05,1998-06-02,,2,258.640000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11073,PERIC,2,1998-05-05,1998-06-02,,2,24.950000000000000000,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
11074,SIMOB,7,1998-05-06,1998-06-03,,2,18.440000000000000000,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
11075,RICSU,8,1998-05-06,1998-06-03,,2,6.190000000000000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11076,BONAP,4,1998-05-06,1998-06-03,,2,38.280000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
11077,RATTC,1,1998-05-06,1998-06-03,,2,8.530000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
